2.012012012012012185e+00,3.260671765894926910e-01
2.027027027027027195e+00,4.572766299110919697e-01
2.042042042042042205e+00,3.805693445223122806e-01
2.057057057057057214e+00,3.282452472811281385e-01
2.072072072072072224e+00,2.006226412552744587e-01
2.087087087087087234e+00,3.137472834819452494e-01
2.102102102102102243e+00,2.783445321252097648e-01
2.117117117117117253e+00,1.905807373543292049e-01
2.132132132132132263e+00,1.882386972998283392e-01
2.147147147147147273e+00,1.300903897924335362e-01
2.162162162162162282e+00,1.035631934353125755e-01
2.177177177177177292e+00,9.774416533208385438e-02
2.192192192192192302e+00,2.317947562214434792e-02
2.207207207207207311e+00,-8.490451906447633867e-02
2.222222222222222321e+00,-4.951188774409009952e-02
2.237237237237237331e+00,-1.443893249829922842e-01
2.252252252252252340e+00,-6.665636623775324232e-02
2.267267267267267350e+00,-1.852335574256313289e-01
2.282282282282282360e+00,-3.128949370194837876e-01
2.297297297297297369e+00,-2.528516391175310574e-01
2.312312312312312379e+00,-2.114748020424738195e-01
2.327327327327327389e+00,-2.118488711357207066e-01
2.342342342342342398e+00,-2.356675322528193339e-01
2.357357357357357408e+00,-3.424228033742616195e-01
2.372372372372372418e+00,-2.470095954038584174e-01
2.387387387387387427e+00,-2.172087116892930103e-01
2.402402402402402437e+00,-1.546524257000740921e-01
2.417417417417417447e+00,-2.255291293914281625e-01
2.432432432432432456e+00,-2.450158349456394435e-01
2.447447447447447466e+00,-1.428319738132094729e-01
2.462462462462462476e+00,-1.210927835829914700e-01
2.477477477477477485e+00,-1.234217838588785032e-01
2.492492492492492495e+00,-9.295493726857524674e-02
2.507507507507507505e+00,-9.749831735062043647e-02
2.522522522522522515e+00,2.971718431459766455e-02
2.537537537537537524e+00,1.106061123551504988e-01
2.552552552552552534e+00,1.583313376704305608e-01
2.567567567567567544e+00,1.375042213738668084e-01
2.582582582582582553e+00,1.719332444153522932e-01
2.597597597597597563e+00,1.777464532617126225e-01
2.612612612612612573e+00,2.708486936743728091e-01
2.627627627627627582e+00,2.754793761430110455e-01
2.642642642642642592e+00,2.783074149535516018e-01
2.657657657657657602e+00,2.310771517098627326e-01
2.672672672672672611e+00,2.659544902236080088e-01
2.687687687687687621e+00,2.943307029778350903e-01
2.702702702702702631e+00,1.842220281059700759e-01
2.717717717717717640e+00,1.234805726122720493e-01
2.732732732732732650e+00,1.630223015174555035e-01
2.747747747747747660e+00,1.831293401564519363e-01
2.762762762762762669e+00,1.353232224092823510e-01
2.777777777777777679e+00,1.414872393731382016e-01
2.792792792792792689e+00,7.012804874551403778e-02
2.807807807807807698e+00,4.350500219557301013e-02
2.822822822822822708e+00,-1.471470862558479920e-02
2.837837837837837718e+00,-1.100080781504493704e-01
2.852852852852852727e+00,-5.974947437531933497e-02
2.867867867867867737e+00,-1.435461193703038707e-01
2.882882882882882747e+00,-1.264835939152919309e-01
2.897897897897897757e+00,-9.586428562598599268e-02
2.912912912912912766e+00,-1.653916980439281148e-01
2.927927927927927776e+00,-2.626534637407654804e-01
2.942942942942942786e+00,-1.975419182119124983e-01
2.957957957957957795e+00,-1.453999242697429362e-01
2.972972972972972805e+00,-2.149841386218912798e-01
2.987987987987987815e+00,-2.897016609936772791e-01
