Step;C:\Users\49157\OneDrive\Desktop\Protokolle\PC2\Opt\Chloro\chloro_1.txt;C:\Users\49157\OneDrive\Desktop\Protokolle\PC2\Opt\Chloro\chloro_2.txt;C:\Users\49157\OneDrive\Desktop\Protokolle\PC2\Opt\Chloro\chloro_3.txt;C:\Users\49157\OneDrive\Desktop\Protokolle\PC2\Opt\Chloro\chloro_4.txt;C:\Users\49157\OneDrive\Desktop\Protokolle\PC2\Opt\Chloro\chloro_5.txt
1930,0;0,002936768;0,0026837165;0,002231446;0,002287109;0,00219222
1935,0;0,002896485;0,00265752;0,002308838;0,002293457;0,002244043
1941,0;0,003035645;0,002670899;0,002296143;0,002459473;0,0023577476666666666
1947,0;0,003061768;0,002666992;0,002213623;0,002408448;0,00218099
1953,0;0,003006592;0,0027145595000000002;0,00231128;0,002265137;0,0022362061666666667
1959,0;0,003114259;0,0027099209999999997;0,002424073;0,00237378;0,0023316244999999998
1964,0;0,003088379;0,0027238288;0,002323731;0,002268311;0,0023285648
1970,0;0,003111573;0,002720093;0,002367676;0,002317139;0,0022944750000000002
1976,0;0,003198243;0,002642211833333333;0,002410889;0,002358643;0,0023005783333333333
1982,0;0,003153077;0,002704468;0,002264405;0,002303223;0,0022631023333333335
1988,0;0,003250245;0,0028455001666666665;0,002401368;0,002474854;0,0023072103333333332
1993,0;0,003329103;0,0028643556;0,002309815;0,002453858;0,002326807
1999,0;0,003311768;0,0028788655;0,002240967;0,002421631;0,002236328666666667
2005,0;0,003525636;0,00299052;0,00239502;0,002461182;0,0023683273333333335
2011,0;0,003364991;0,0028736580000000003;0,002338868;0,002425049;0,0023461513333333335
2017,0;0,00338794;0,0029446213333333333;0,002309327;0,00243628;0,0023601073333333333
2023,0;0,003471192;0,0029395351666666666;0,002351807;0,002404541;0,0024602058333333334
2028,0;0,003387208;0,0028648446;0,002327881;0,002407959;0,002458741
2034,0;0,003327393;0,002930828;0,002329834;0,002393799;0,0024180098333333334
2040,0;0,003353028;0,0029035651666666665;0,002331543;0,002423829;0,0023217773333333333
2046,0;0,003366456;0,0029130868333333334;0,002385254;0,002408936;0,0023420008333333332
2052,0;0,003539551;0,0029381115;0,002493897;0,002563965;0,002417155
2057,0;0,003493897;0,0029519536;0,002531983;0,002526856;0,00241836
2063,0;0,003515382;0,0029468185;0,00247168;0,002456299;0,0023821215000000002
2069,0;0,003611817;0,0030161138333333333;0,002511475;0,002621583;0,0023689781666666665
2075,0;0,003582764;0,002948284;0,002357178;0,002558838;0,0022378743333333335
2081,0;0,003490967;0,0029971926666666664;0,002391602;0,002524414;0,0022560631666666666
2086,0;0,003577881;0,0030018556;0,002466065;0,002607422;0,0023258306
2092,0;0,003489991;0,0029305835000000002;0,002437989;0,002531006;0,0023054608333333334
2098,0;0,003543458;0,0028581548333333332;0,002605713;0,002500977;0,002325805833333333
2104,0;0,003550294;0,0029184576666666665;0,002542969;0,002573975;0,0023974206666666667
2110,0;0,003545166;0,0028681645;0,002459473;0,002489014;0,0024204108333333333
2116,0;0,003611329;0,0030413824999999998;0,002563477;0,002515381;0,0024384365
2121,0;0,0036521;0,0030465827999999998;0,002602783;0,002473877;0,0024662606000000003
2127,0;0,003629395;0,003055665;0,002653809;0,002512939;0,002469768
2133,0;0,003744629;0,003095093;0,002708008;0,00259961;0,0025534673333333334
2139,0;0,003649903;0,0030729983333333336;0,002618897;0,002470704;0,0024504805
2145,0;0,003604737;0,0030651048333333332;0,002622803;0,00245166;0,002463949
2150,0;0,003677979;0,0030926276;0,002687256;0,002531495;0,0024073736
2156,0;0,003653565;0,0029801841666666665;0,002657471;0,002585449;0,0023917646666666665
2162,0;0,003684815;0,0029601648333333333;0,002644532;0,002612305;0,0023946943333333333
2168,0;0,003847413;0,003072428833333333;0,002753663;0,00256543;0,0023586431666666667
2174,0;0,00374878;0,003094727;0,002669678;0,002495606;0,002298218166666667
2180,0;0,0038042;0,003105102833333333;0,002730469;0,002619385;0,0023333746666666664
2185,0;0,003871583;0,0030960452;0,002759522;0,002742432;0,0023655764
2191,0;0,003898194;0,0030879728333333334;0,002634034;0,002611328;0,0023857830000000003
2197,0;0,003833497;0,0032409266666666666;0,002700196;0,002653321;0,002538208666666667
2203,0;0,003746583;0,0031984865;0,002622315;0,002519288;0,0024576418333333333
2209,0;0,003768311;0,0031978763333333333;0,002712891;0,002549561;0,002464233666666667
2214,0;0,003911133;0,0031555672;0,00268335;0,002640137;0,0024902838
2220,0;0,00383545;0,0031001388333333334;0,002588379;0,002560303;0,0024772544999999997
2226,0;0,003803712;0,0032139898333333333;0,002700684;0,002532715;0,002476481333333333
2232,0;0,003833985;0,0032659918333333335;0,002767334;0,002493897;0,0025301518333333333
2238,0;0,003789796;0,003199056666666667;0,002797363;0,002543702;0,0024695645000000002
2243,0;0,003864014;0,0032404302000000004;0,002869385;0,002647217;0,0024717294
2249,0;0,003936768;0,0032548016666666666;0,002889893;0,002609131;0,0024436851666666667
2255,0;0,003916504;0,003281942166666667;0,002840821;0,002530518;0,0024197593333333332
2261,0;0,004015625;0,0034198006666666665;0,002902344;0,00264502;0,0024907233333333334
2267,0;0,004057618;0,0033183191666666667;0,002739746;0,002578614;0,0024315601666666667
2273,0;0,00403125;0,0033120525;0,002752686;0,002519531;0,002473918166666667
2278,0;0,00409668;0,0032915044;0,002873291;0,002611084;0,0024886720000000004
2284,0;0,004031007;0,003288046;0,002785401;0,002661621;0,0024638670000000002
2290,0;0,004148927;0,0033748383333333334;0,002769532;0,002665772;0,0025504966666666665
2296,0;0,004151124;0,003358724333333333;0,002878418;0,002783692;0,002537923833333333
2302,0;0,004036622;0,0033123785;0,002891358;0,002622071;0,0025272623333333333
2307,0;0,004144776;0,0033437023999999997;0,002949219;0,002798829;0,002501563
2313,0;0,004159668;0,0033268645000000003;0,002944093;0,002729004;0,002571452
2319,0;0,004211915;0,003343099;0,002807374;0,002561768;0,0024381516666666667
2325,0;0,004319092;0,0034428311666666665;0,002909668;0,002695313;0,0024788413333333334
2331,0;0,004253663;0,0033776866666666667;0,002819092;0,002640381;0,0024308675000000004
2336,0;0,004223145;0,0033772466;0,002884278;0,002570557;0,0024473634
2342,0;0,004298829;0,0034035246666666665;0,002980225;0,00269751;0,002515218333333333
2348,0;0,004249024;0,003410400833333333;0,002829102;0,002574463;0,002444133166666667
2354,0;0,00427295;0,0033992923333333335;0,00286377;0,00256543;0,002379476
2360,0;0,004311036;0,003376018;0,002903321;0,002650391;0,002432333
2366,0;0,004171876;0,003319337;0,002811279;0,002618408;0,0023907066666666666
2371,0;0,004326172;0,003384815;0,002864014;0,00275;0,002482227
2377,0;0,004313233;0,0033496915;0,002872559;0,002861084;0,0025869546666666666
2383,0;0,004256104;0,003354329666666667;0,002874512;0,002809327;0,0024935305
2389,0;0,004334718;0,0035464278333333333;0,002919678;0,002891358;0,00253536
2395,0;0,004183106;0,0034741623333333334;0,002914063;0,002740235;0,002439046833333333
2400,0;0,004283937;0,003441797;0,002881592;0,002689454;0,0024143074
2406,0;0,004328858;0,003407064;0,003039307;0,002792725;0,0025273033333333334
2412,0;0,004229737;0,003317424166666667;0,002958741;0,002573242;0,0023781331666666667
2418,0;0,004232422;0,0033693445;0,002872071;0,002715333;0,0024737550000000002
2424,0;0,004299805;0,0034398203333333333;0,002916749;0,002702881;0,0025933435000000003
2429,0;0,004194336;0,003368979;0,00285791;0,002605469;0,0024993658
2435,0;0,004254395;0,0033409676;0,002810791;0,002658204;0,0025428061666666665
2441,0;0,004234132;0,0034189048333333333;0,002823731;0,002701416;0,0025632331666666664
2447,0;0,004136964;0,003387248;0,002746826;0,00266919;0,0024269215
2453,0;0,004291261;0,0035008141666666667;0,002919434;0,002599122;0,0024551599999999996
2459,0;0,004162598;0,0033347585;0,002779053;0,002543213;0,0024231773333333335
2464,0;0,004125;0,0033312016;0,0027771;0,002624756;0,0023489262
2470,0;0,00416919;0,0033182781666666666;0,002917481;0,002624023;0,0022855233333333334
2476,0;0,004146973;0,003316813333333333;0,002740235;0,002472657;0,0022626956666666666
2482,0;0,004120606;0,0032494313333333337;0,002698731;0,002386963;0,0022518716666666667
2488,0;0,004162354;0,0032576101666666668;0,002747559;0,002502198;0,002240885666666667
2493,0;0,004055909;0,0032625495999999998;0,002669434;0,002452393;0,0021903812
2499,0;0,004028565;0,0032333993333333332;0,002675782;0,002594971;0,002302938
2505,0;0,004069337;0,0032694508333333335;0,00263501;0,002410889;0,002284750166666667
2511,0;0,004063233;0,0031942146666666667;0,002555909;0,002430176;0,0022152915
2517,0;0,004024171;0,0032179776666666667;0,002600586;0,002479004;0,0022100425
2523,0;0,00387671;0,0030897633333333333;0,0025010993333333333;0,002351807;0,002102986833333333
2528,0;0,003969483;0,0031054698000000003;0,002521241;0,002322754;0,002064307
2534,0;0,003888673;0,0031774503333333332;0,002594727;0,002346192;0,0021434731666666665
2540,0;0,00373169;0,0030253096666666666;0,002371826;0,002292725;0,002085896833333333
2546,0;0,003701172;0,0029368903333333333;0,002327393;0,002314942;0,0019888508333333337
2552,0;0,003760743;0,0028903811666666666;0,002327149;0,002358887;0,0020257161666666665
2557,0;0,003573731;0,0028270514000000003;0,002290039;0,002203125;0,0019482914
2563,0;0,003621094;0,0029018965000000003;0,002342041;0,002105469;0,0019240316666666668
2569,0;0,003666505;0,0028496913333333337;0,002416992;0,002158936;0,0019382323333333334
2575,0;0,003538331;0,0027972415;0,00230835;0,002075928;0,0019165445
2581,0;0,003659668;0,0028835451666666665;0,002378418;0,00215918;0,0019333901666666667
2586,0;0,003548341;0,002820508;0,002180176;0,002142334;0,0018441896
2592,0;0,003583985;0,002862915666666667;0,002266602;0,002229004;0,0019385993333333334
2598,0;0,00375171;0,0028795573333333336;0,002300049;0,002256592;0,002012614833333333
2604,0;0,003613038;0,0027188318333333334;0,002186524;0,002178223;0,0018452968333333333
2610,0;0,00367627;0,0027605798333333333;0,002160645;0,00220459;0,00191215
2616,0;0,003717774;0,0028376468333333334;0,002278809;0,00221753;0,0020308845000000003
2621,0;0,00365088;0,0027915044;0,002098145;0,002105225;0,0019284676
2627,0;0,003699708;0,002788046;0,002302979;0,002186768;0,0019591883333333333
2633,0;0,00368628;0,0027386073333333333;0,002407959;0,002257081;0,0019376635
2639,0;0,003758545;0,0027628586666666663;0,002353028;0,002218018;0,0019431156666666668
2645,0;0,003847657;0,0029058843333333332;0,002408936;0,002070069;0,0020668136666666666
2650,0;0,003783448;0,0028067388;0,002237793;0,002050538;0,001993409
2656,0;0,003825684;0,002789592;0,002234864;0,00210962;0,0018719483333333334
2662,0;0,003922364;0,0028211676666666666;0,00235791;0,002185791;0,0019331056666666668
2668,0;0,003785645;0,002841146666666667;0,002233887;0,002090821;0,0017925623333333333
2674,0;0,003781739;0,0028293458333333334;0,002218018;0,002015625;0,0017530926666666667
2679,0;0,003962647;0,0027920416;0,002302735;0,002149658;0,0018852546
2685,0;0,003874512;0,002784058;0,002178955;0,001982422;0,0017630620000000001
2691,0;0,003769532;0,002804931666666667;0,002197999;0,001972168;0,0018033448333333335
2697,0;0,003856202;0,002720988666666667;0,002192383;0,001991455;0,001776937
2703,0;0,003743897;0,002800619166666667;0,002238037;0,001941651;0,0017256673333333333
2709,0;0,003850342;0,0028770348333333334;0,0022146;0,00198584;0,0018958743333333332
2714,0;0,00370337;0,0028112792;0,002045655;0,001915039;0,0017722658
2720,0;0,003684815;0,0027374678333333333;0,002058106;0,001894776;0,0017663986666666667
2726,0;0,003791016;0,0028846438333333334;0,002150147;0,001973389;0,0017504073333333334
2732,0;0,003700928;0,002726440833333333;0,002098877;0,001730713;0,0016931566666666667
2738,0;0,003656495;0,0027328295;0,002105469;0,001798096;0,0016816005
2743,0;0,00382251;0,0028069344;0,002177735;0,00192749;0,0017343266
2749,0;0,003652833;0,0027538655;0,002035889;0,001802002;0,0017196865
2755,0;0,003697999;0,0028270675;0,002181641;0,00188086;0,0017096361666666666
2761,0;0,003684083;0,0027268888333333336;0,002090577;0,001810547;0,001689006
2767,0;0,003678224;0,0026282966666666668;0,001966309;0,001791504;0,0016752931666666666
2772,0;0,003747559;0,0027970708000000003;0,002108643;0,001939209;0,0017010744
2778,0;0,003659913;0,002580973833333333;0,00203003;0,001783692;0,0016894938333333334
2784,0;0,003620606;0,0025576583333333336;0,00207666;0,001797608;0,0016784668333333333
2790,0;0,00379297;0,0025795495;0,002143311;0,001896485;0,0017156578333333333
2796,0;0,003727296;0,0024822589999999997;0,002066407;0,00177417;0,0016755781666666666
2802,0;0,00366211;0,002505493;0,00204419;0,001747559;0,0016649985
2807,0;0,003735352;0,00258252;0,002072998;0,001788819;0,001664795
2813,0;0,003576661;0,0024696049999999997;0,001933838;0,001713135;0,0016782225
2819,0;0,003603028;0,0025955814999999998;0,00199585;0,001721436;0,001685588
2825,0;0,003715821;0,0026151944999999997;0,001979981;0,001682618;0,0016804206666666667
2831,0;0,003654786;0,0024913738333333336;0,001823731;0,001676514;0,0016846925
2836,0;0,003659668;0,0026475098;0,001831055;0,001695069;0,0017203614
2842,0;0,003539795;0,0026157228333333333;0,001737793;0,00167212;0,001685059
2848,0;0,003546876;0,0025380861666666667;0,001791504;0,001709229;0,0016850183333333333
2854,0;0,003704102;0,0026475016666666668;0,001775147;0,001678955;0,0016780196666666667
2860,0;0,003699952;0,0025616050000000002;0,001694336;0,001652344;0,0016974283333333333
2865,0;0,003532959;0,002551921;0,001769531;0,001674724;0,0016837566666666665
2871,0;0,003610596;0,002497754;0,001778077;0,001688721;0,001681641
2877,0;0,003562012;0,0024436035;0,001707764;0,001674073;0,00168396
2883,0;0,003598633;0,0025265301666666665;0,001729248;0,001670411;0,0016682128333333334
2889,0;0,00348877;0,0024852705;0,001885743;0,001686524;0,0016754156666666667
2895,0;0,003534424;0,0024652515;0,001747071;0,001666016;0,0016573493333333332
2900,0;0,003503907;0,0024528816;0,00173462;0,001668946;0,0016738281999999999
2906,0;0,003428956;0,0024432785;0,001693848;0,001672852;0,0016858725
2912,0;0,003426514;0,00234607;0,001689942;0,001662842;0,0016764735000000001
2918,0;0,003420167;0,0023120525;0,001714844;0,001666993;0,001674927
2924,0;0,003405518;0,002259237;0,001708741;0,001675049;0,001680339
2929,0;0,003466065;0,0022494632;0,001691651;0,001675782;0,001659717
2935,0;0,003551514;0,0023148195;0,001740235;0,001677735;0,0016638595000000001
2941,0;0,003500733;0,0022515876666666665;0,001690674;0,001653565;0,0016401369999999998
2947,0;0,003547608;0,0022701015;0,00171753;0,001672608;0,0016643066666666667
2953,0;0,003414795;0,0021657718333333333;0,00170337;0,001650879;0,0016549076666666667
2959,0;0,003396729;0,0021502691666666664;0,001694092;0,001625977;0,0016386318333333333
2964,0;0,003564698;0,0022303224;0,001733155;0,001660645;0,0016721198
2970,0;0,003452882;0,0021926274999999997;0,001705323;0,00165625;0,0016591805
2976,0;0,003442139;0,0022053638333333334;0,001719971;0,001680664;0,001658041
2982,0;0,003559327;0,0022572026666666666;0,001699463;0,00169043;0,001670492
2988,0;0,003315675;0,0021925461666666667;0,001670899;0,001689453;0,001659017
2993,0;0,00327002;0,0021453134;0,001664795;0,001652588;0,0016406252
2999,0;0,003322266;0,0023068855;0,001684082;0,001666016;0,0016293948333333335
3005,0;0,003279298;0,002234009333333333;0,001674805;0,001652832;0,0016309816666666668
3011,0;0,003328125;0,0022746986666666667;0,001660156;0,001689942;0,001639527
3017,0;0,003343262;0,002201253166666667;0,001699951;0,001657471;0,0016506756666666666
3022,0;0,00321167;0,002155762;0,001693604;0,001658447;0,0016615727999999999
3028,0;0,003350831;0,002251221166666667;0,001685059;0,001670411;0,0016636156666666668
3034,0;0,003269776;0,0021411131666666666;0,001697754;0,001653565;0,0016265466666666667
3040,0;0,0032771;0,0020838625;0,001672608;0,001661377;0,0016472168333333333
3046,0;0,003315675;0,0020705161666666663;0,001684327;0,001675293;0,0016609703333333333
3052,0;0,003222657;0,0020212811666666664;0,001682129;0,001669922;0,0016505946666666666
3057,0;0,003317872;0,0020166022000000002;0,001675049;0,001661377;0,0016565924
3063,0;0,003367432;0,0020507813333333334;0,001642579;0,001685791;0,001639567
3069,0;0,003235596;0,0019462888333333333;0,00162378;0,001655274;0,0016530353333333333
3075,0;0,003213135;0,0019360761666666667;0,001647949;0,001676514;0,001634929
3081,0;0,003179932;0,0019993086666666667;0,001658936;0,001657715;0,0016723226666666667
3086,0;0,003241456;0,001995459;0,001650391;0,001637207;0,0016781256
3092,0;0,003228028;0,0019597166666666666;0,001623535;0,001666016;0,0016620285
3098,0;0,003084961;0,0019277348333333333;0,001665772;0,001638916;0,0016143801666666667
3104,0;0,003014161;0,0018788655;0,001671875;0,001649903;0,0016378173333333333
3110,0;0,003051514;0,0019097903333333333;0,001668701;0,001673584;0,0016625978333333334
3115,0;0,003059327;0,001871045;0,00168335;0,00167212;0,0016498536
3121,0;0,003028077;0,0018040366666666665;0,001658936;0,001673828;0,0016427003333333331
3127,0;0,003039551;0,0017840173333333333;0,001671387;0,001645752;0,0016561283333333334
3133,0;0,003017334;0,0017464195;0,001644043;0,001678955;0,0016507976666666666
3139,0;0,003015137;0,0017632655;0,001648194;0,001651368;0,0016330975
3145,0;0,003017823;0,0018234053333333333;0,001668213;0,001640625;0,0016429038333333334
3150,0;0,002979249;0,001777637;0,001645752;0,001662842;0,0016550784
3156,0;0,003102051;0,0018712571666666667;0,001675782;0,001670411;0,0016466885
3162,0;0,003010254;0,0018431805;0,001656983;0,001654541;0,0016524661666666666
3168,0;0,002846924;0,0017600103333333334;0,001677246;0,001654541;0,0016587321666666666
3174,0;0,002857422;0,0018413903333333332;0,001658692;0,001646973;0,0016496988333333333
3179,0;0,002753418;0,0017455568;0,001672364;0,00165625;0,0016453618
3185,0;0,002900635;0,0017731528333333334;0,001658692;0,001675782;0,001632976
3191,0;0,002974854;0,0018747565000000002;0,001665283;0,001658936;0,0016481126666666667
3197,0;0,002741211;0,0017640379999999999;0,001636719;0,001669678;0,001641032
3203,0;0,002810791;0,0017604576666666667;0,001639649;0,001660156;0,0016708576666666667
3208,0;0,002834473;0,001754639;0,001670655;0,001662801;0,001684082
3214,0;0,002784913;0,001750684;0,001650635;0,001632813;0,0016503912
3220,0;0,002766602;0,0017428386666666668;0,001651123;0,001648926;0,001639079
3226,0;0,002597901;0,0017104901666666666;0,00164502;0,001650147;0,0016588136666666668
3232,0;0,002577637;0,0016640626666666668;0,001650879;0,001658204;0,0016457520000000001
3238,0;0,002682373;0,0016914068333333334;0,001651123;0,001662842;0,0016761064999999999
3243,0;0,002494385;0,0016975102;0,001646973;0,001664307;0,0016371586
3249,0;0,002465088;0,0017019451666666666;0,001668946;0,001635254;0,001646078
3255,0;0,002562988;0,0017201743333333333;0,001639405;0,001625245;0,0016397711666666665
3261,0;0,002461426;0,0016925055000000001;0,001648438;0,001651856;0,0016547859999999999
3267,0;0,002566895;0,0016938075;0,001646729;0,001660156;0,0016565756666666667
3272,0;0,002563477;0,0016853514;0,001672608;0,001640381;0,0016623052
3278,0;0,002535889;0,001681641;0,001663086;0,001659912;0,0016487631666666665
3284,0;0,002588868;0,0016860761666666667;0,001660156;0,001643555;0,0016361903333333334
3290,0;0,002537842;0,0016678878333333332;0,00166211;0,001652832;0,0016531988333333331
3296,0;0,00253711;0,001682373;0,001655518;0,001647461;0,001656983
3302,0;0,002607666;0,0016681316666666667;0,001649903;0,001648438;0,0016614588333333333
3307,0;0,002446778;0,001655567;0,001651612;0,001652344;0,001655518
3313,0;0,002412354;0,0016545418333333334;0,001628174;0,001641602;0,0016519781666666667
3319,0;0,002488526;0,0016897793333333334;0,001657715;0,001630372;0,0016656495
3325,0;0,002302979;0,0016693121666666666;0,001663819;0,001629883;0,0016275636666666668
3331,0;0,002440186;0,0016603598333333333;0,001647949;0,001659668;0,0016236575
3336,0;0,002487061;0,0016868168000000001;0,00167334;0,001629883;0,0016481447999999999
3342,0;0,00243042;0,0016834315000000002;0,001637696;0,0016521;0,0016499838333333332
3348,0;0,002465577;0,001662272;0,001661621;0,001622803;0,0016644291666666666
3354,0;0,002317139;0,0016855061666666666;0,001631104;0,00162378;0,0016609701666666667
3360,0;0,002347656;0,001664063;0,001634766;0,001641114;0,0016739096666666666
3365,0;0,002503418;0,0016602544;0,001665283;0,00164209;0,001655274
3371,0;0,002411133;0,0016663416666666668;0,001632569;0,001643067;0,001641968
3377,0;0,002343995;0,0016691085;0,00164087;0,001617676;0,0016409918333333334
3383,0;0,002375733;0,0016673998333333333;0,001659668;0,001641114;0,0016105965
3389,0;0,002410889;0,0016657721666666668;0,001633301;0,001625489;0,0016376546666666666
3395,0;0,00235254;0,001675293;0,001656739;0,001642334;0,0016326911666666665
3400,0;0,002424073;0,0016915044;0,001638428;0,00163208;0,0016333016
3406,0;0,002351319;0,0016696373333333334;0,001650635;0,001651123;0,0016301681666666668
3412,0;0,002442139;0,0016631268333333333;0,001646241;0,001641602;0,0016542158333333332
3418,0;0,002251221;0,0016422936666666667;0,001654541;0,00164087;0,0016599933333333334
3424,0;0,002266602;0,0016689048333333335;0,00165918;0,001634766;0,0016605635
3429,0;0,002424317;0,0016721194;0,001629883;0,001638916;0,001657129
3435,0;0,00222754;0,0016585695;0,001635742;0,001636475;0,0016481125
3441,0;0,002290039;0,0016759443333333333;0,001657227;0,001650879;0,00164384
3447,0;0,002236084;0,0016764736666666667;0,001641358;0,001634766;0,0016402593333333334
3453,0;0,00225293;0,0016599128333333333;0,001634034;0,001656739;0,0016542973333333335
3458,0;0,002300049;0,0016625982;0,001645752;0,001637207;0,0016431646
3464,0;0,002320313;0,001654908;0,001639893;0,001645996;0,0016378181666666667
3470,0;0,002252198;0,0016719978333333333;0,001649903;0,001634522;0,001655152
3476,0;0,00236792;0,001685547;0,001661133;0,001638184;0,0016365153333333332
3482,0;0,002320801;0,0016563725;0,001660401;0,001669434;0,0016475424999999998
3488,0;0,002294434;0,001673137;0,001636475;0,001631104;0,0016410733333333334
3493,0;0,002244873;0,0016693366;0,00161792;0,001645996;0,0016444337999999999
3499,0;0,002224854;0,0016647953333333333;0,001650147;0,001622559;0,0016341553333333334
3505,0;0,002222413;0,0016545411666666666;0,001640381;0,001640381;0,0016477051666666668
3511,0;0,002408448;0,0016743571666666666;0,001667969;0,001668701;0,001652914
3517,0;0,002326172;0,0016437176666666666;0,001638916;0,001652832;0,0016352135000000001
3522,0;0,002455567;0,0016607422;0,001633789;0,001633301;0,0016392096
3528,0;0,002485108;0,0016624755;0,001633789;0,001659668;0,0016415206666666668
3534,0;0,002371583;0,001666911;0,001643555;0,001642334;0,0016336669999999999
3540,0;0,002456543;0,0016761073333333334;0,001634034;0,001641114;0,0016442875
3546,0;0,002384033;0,0016675625000000002;0,001638672;0,001625489;0,0016471356666666668
3551,0;0,00232544;0,001661296;0,001630372;0,0016452231666666665;0,0016499843333333333
3557,0;0,002284424;0,0016492192;0,001659668;0,001651856;0,0016496096
3563,0;0,002190674;0,0016662598333333333;0,001619873;0,001654541;0,00166626
3569,0;0,00217041;0,0016579593333333332;0,001638672;0,00163794;0,0016222738333333334
3575,0;0,002247315;0,0016492104999999999;0,001655274;0,001646241;0,0016217446666666666
3581,0;0,002206543;0,0016585290000000002;0,001643555;0,001632813;0,0016444908333333333
3586,0;0,002202637;0,0016485354;0,001654541;0,001654053;0,0016264164
3592,0;0,002257081;0,0016703288333333333;0,00165503;0,001641114;0,0016686608333333333
3598,0;0,00219336;0,0016702071666666667;0,001631592;0,001641846;0,0016560471666666667
3604,0;0,002326661;0,0016559658333333332;0,001646485;0,001623291;0,0016550703333333334
3610,0;0,002312744;0,0016673585;0,001655274;0,00162793;0,001638672
3615,0;0,002247071;0,0016730956;0,00165625;0,001641114;0,0016395507999999999
3621,0;0,002324952;0,0016522621666666666;0,001621094;0,001660889;0,0016204833333333332
3627,0;0,002210938;0,0016870123333333335;0,001629883;0,001598145;0,0016392416666666668
3633,0;0,002204346;0,0016626791666666666;0,001642579;0,001655518;0,0016403406666666666
3639,0;0,002355713;0,0016723225;0,001636475;0,001653809;0,0016571456666666668
3645,0;0,002240967;0,0016757411666666667;0,001682861;0,001638428;0,0016466066666666666
3650,0;0,002292725;0,0016595708;0,001638672;0,001628662;0,0016354006
3656,0;0,002268311;0,0016656904999999998;0,001640137;0,001646973;0,001673991
3662,0;0,002198731;0,0016545008333333333;0,001628174;0,001644776;0,0016581223333333333
3668,0;0,0021875;0,0016705735;0,001652344;0,001630127;0,0016405035
3674,0;0,002172364;0,0016822511666666666;0,001647461;0,001644287;0,0016438400000000001
3679,0;0,002219483;0,0016480964;0,001640137;0,001649414;0,0016270512
3685,0;0,002230713;0,0016529951666666668;0,00163208;0,001661865;0,0016451423333333332
3691,0;0,002006348;0,0016409103333333334;0,00161084;0,001631592;0,0016390789999999999
3697,0;0,001976075;0,0016580816666666668;0,001652344;0,001642334;0,0016400146666666667
3703,0;0,002092285;0,0016499025000000001;0,001637696;0,001631104;0,0016457116666666665
3708,0;0,001987793;0,0016605474;0,001642579;0,001636231;0,001648877
3714,0;0,002025147;0,0016593423333333332;0,001638916;0,001654541;0,0016424973333333333
3720,0;0,002047364;0,0016600753333333332;0,001670166;0,001645264;0,0016492515
3726,0;0,002026612;0,0016626385;0,001633789;0,001617676;0,0016492515
3732,0;0,002103516;0,0016510826666666666;0,001664795;0,001618653;0,0016342776666666667
3738,0;0,002056153;0,0016503095;0,001639649;0,001637452;0,0016466071666666666
3743,0;0,001973877;0,0016721198;0,001640381;0,001662354;0,0016613774
3749,0;0,002065674;0,0016563318333333334;0,001648438;0,001651368;0,0016516928333333333
3755,0;0,002058106;0,0016559658333333332;0,001651368;0,001635254;0,0016595458333333334
3761,0;0,002043458;0,0016642665;0,001652588;0,001650147;0,0016376143333333335
3767,0;0,002008301;0,0016700445;0,001661377;0,001648682;0,0016370855
3772,0;0,001960205;0,0016611334;0,001658447;0,001666016;0,001645752
3778,0;0,001904541;0,001633057;0,001634034;0,001632325;0,0016145433333333333
3784,0;0,00194043;0,0016614991666666667;0,001644532;0,001660401;0,0016461593333333333
3790,0;0,001899903;0,0016745205;0,001646729;0,001629883;0,0016387531666666665
3796,0;0,002080811;0,0016692711666666667;0,001633545;0,00162378;0,0016467286666666666
3801,0;0,001931397;0,0016642578;0,001659668;0,001632325;0,001658106
3807,0;0,001839356;0,0016621091666666667;0,001629883;0,001625977;0,0016481934999999998
3813,0;0,001923584;0,0016563724999999999;0,001644532;0,001643799;0,0016370036666666667
3819,0;0,001924805;0,0016477465;0,001633545;0,001637207;0,0016545815
3825,0;0,001882813;0,0016574301666666667;0,00163794;0,001608643;0,001654582
3831,0;0,001964356;0,0016598713333333332;0,001636475;0,001647705;0,001645264
3836,0;0,001853272;0,0016528808;0,001648194;0,001638672;0,0016330086
3842,0;0,001898438;0,0016724855;0,001634522;0,001644287;0,0016496995
3848,0;0,001997071;0,0016641438333333334;0,001630372;0,001669922;0,0016440025
3854,0;0,001845459;0,0016579593333333335;0,001635987;0,001662598;0,00164738
3860,0;0,001889649;0,0016655686666666666;0,00164087;0,001644043;0,001645183
3865,0;0,001883545;0,0016719242;0,001654786;0,001654541;0,001652344
3871,0;0,001856202;0,001664551;0,001629151;0,001647949;0,0016567386666666668
3877,0;0,001939942;0,0016671145;0,001618165;0,001637452;0,001657227
3883,0;0,001916748;0,0016671556666666668;0,001634278;0,001643067;0,0016574303333333333
3889,0;0,001932862;0,001624878;0,001651368;0,001624268;0,0016680501666666667
3894,0;0,002099365;0,0016441243333333334;0,001637696;0,0016299646666666666;0,0016599126666666667
3900,0;0,001986572;0,0016495606;0,001648926;0,001637207;0,0016192388000000001
3906,0;0,001991455;0,0016511235;0,001641602;0,001637207;0,0016410728333333335
